,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
3,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001
4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
7,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
8,1.0055516621639444,0.8355741212125042,1.3201800230176546,1.5541044646970401,0.9721817787171286,0.867005936437056,1.0216559380258203,1.1204651528147158,1.4927651900914238,0.6204441972167895,0.704742603567072,1.5550073273115894,1.3215705318044269,0.6478315848570002,1.0258121039184305,1.4912720988203498,0.6351498558825396,0.6317842108230316,1.2716164463844932,1.3684101939820765,1.0642662284138482,0.7327818854989406,1.101405495671746,1.3539093367311903,0.9635498681061881,0.7829182596413218,0.6040425838340364,1.4582088488067226,1.21687274075724,0.6272322010148266,0.9571529808238102,0.621397942783376,1.3309477086706738,1.346560228489551,0.8404176911626401,1.526344900756628,0.5966761511002817,1.2193100001108774,0.9676058398735917,1.5579661265458093,1.1192417256328429,1.0611106354430744,0.933965107470036,0.9449904652369531,1.3596645984782079,0.6824961026507282,1.5791736945303592,1.1060928709110565,0.9890778798142167,0.5801249999204495,1.2914769335004013,0.7894105129243942,0.8325422489655293,0.6114106249257459,0.7613057083071608,1.0745085370634844,0.7345827072568205,1.225813017444042,0.9374336611047516,0.7979919978546633,1.4772202034668651,1.5348268867852382,0.8675927324440171,1.3415897167302915,0.9149222318305538,1.477530658583172,1.2610945923959838,0.9648919226831683,1.4279685931269457,0.6032764340209018,1.0520200093759788,1.3770135335863722,1.3501135175626877,0.9874072277844379,1.2850590371836443,0.7014028290195761,1.3776075464443838,1.114497182751319,0.7088342763503168,0.9003234051941845,1.4710779752776513,0.7911004110012624,0.7427831818218187,1.0906657804946414,0.9707483395718952,1.500746127203091,0.6890325266380374,0.6382780733678419,1.4221710837232027,1.3371583255343622,0.6591482677499286,0.6203118908446513,0.6722158107371489,1.0337134284841905,0.6614605602294361,0.6418448513753631,1.351331278834269,1.0601354718499538,1.3802335580638616,1.5276229590354111
9,1.2055516621639444,1.0355741212125043,1.5201800230176545,0.2576068355480583,1.1721817787171287,1.067005936437056,1.2216559380258203,1.3204651528147158,0.19293911590912605,0.8204441972167895,0.904742603567072,0.7400940264526839,0.519755289398679,0.8478315848570002,1.2258121039184304,0.3013388457000129,0.8351498558825396,0.8317842108230316,1.4716164463844932,0.5467358034802815,0.5946668881583993,0.9327818854989407,1.301405495671746,0.6651605743921647,1.1635498681061882,0.9829182596413217,0.8040425838340364,0.7821634404864164,0.28808518315041864,0.8272322010148265,0.3794108290947358,0.821397942783376,1.5309477086706738,0.6418937231585882,1.0404176911626402,0.05,0.7966761511002818,1.2135087131863163,1.1676058398735918,0.9403936384426709,1.3192417256328428,1.2611106354430743,1.133965107470036,1.1449904652369531,0.05,0.8824961026507283,0.3725710469208593,1.3060928709110564,1.0178359776694126,0.7801249999204496,0.51515241676729,0.9894105129243942,1.0325422489655294,0.811410624925746,0.9613057083071608,0.19228697865349953,0.9345827072568205,0.8312744174002076,1.1374336611047515,0.9979919978546634,1.677220203466865,0.5171896241827619,1.067592732444017,1.1105378277548386,1.1149222318305538,1.0133486761563901,1.1984325637735287,1.1648919226831682,0.5048608730167711,0.8032764340209018,1.2520200093759788,0.9147222779359931,0.7292437034030783,1.1874072277844379,0.12116602286815148,0.9014028290195761,0.9084744616854028,1.0061869212040597,0.9088342763503168,1.1003234051941846,0.10793857468967882,0.9911004110012624,0.9427831818218186,1.2906657804946413,1.1707483395718952,0.05,0.8890325266380374,0.8382780733678419,0.6176949708681124,0.5305726091300033,0.8591482677499287,0.8203118908446514,0.8722158107371489,0.4160750538452178,0.8614605602294361,0.8418448513753631,1.030239045397998,1.2601354718499538,1.5802335580638616,0.8953771801561211
