,t,traffic_flow
0,0,0.0
1,1,0.044
2,2,0.08711265516618524
3,3,0.12850073967281175
4,4,0.17631029165245984
5,5,0.1881891993739401
6,6,0.1919988200813232
7,7,0.18534774615503877
8,8,0.17682777326507168
9,9,0.19296857813077103
10,10,0.18396939725644768
11,11,0.17905536533398028
12,12,0.19116524330021606
13,13,0.19755542098543757
14,14,0.20256916372948797
15,15,0.19588050342690408
16,16,0.22771879347357393
17,17,0.24634669201111004
18,18,0.2711168229296617
19,19,0.2549928462871951
20,20,0.25611538503093895
21,21,0.26625581598933196
22,22,0.2858614863761306
23,23,0.2917866399070446
24,24,0.2968312712125732
25,25,0.30009801120361984
26,26,0.29021996482704854
27,27,0.2879635566175598
28,28,0.264136289873848
29,29,0.2774672660390636
30,30,0.2895204080353892
31,31,0.3079766322946339
32,32,0.31436199499872175
33,33,0.3190853747342138
34,34,0.3182900089110302
35,35,0.31443583416946225
36,36,0.3036070392250397
37,37,0.31290990989171097
38,38,0.3141627974209031
39,39,0.31590489033283276
40,40,0.3336305082563008
41,41,0.33374829459271793
42,42,0.3472308218372156
43,43,0.3473528720796218
44,44,0.3483477251795055
45,45,0.36262461389655115
46,46,0.38209287952455173
47,47,0.3791170220505562
48,48,0.3852658217222495
49,49,0.37903954860829137
50,50,0.3686327020505932
51,51,0.3569359412731862
52,52,0.3548714151708915
53,53,0.3317282277881313
54,54,0.3484965223800176
55,55,0.3484611617151935
56,56,0.3783159094268029
57,57,0.378381138923203
58,58,0.3806363545872202
59,59,0.40127744632160606
60,60,0.40981842336555047
61,61,0.39582995955249506
62,62,0.38537754069143704
63,63,0.37638304211170764
64,64,0.36962344426740146
65,65,0.3672700402549796
66,66,0.3713584149626207
67,67,0.378629870444155
68,68,0.3646596604544623
69,69,0.37482266043617
70,70,0.3816235165880042
71,71,0.39751098467761486
72,72,0.38733820307864425
73,73,0.3915364035614861
74,74,0.39808560904441365
75,75,0.384259231131846
76,76,0.36739073378414916
77,77,0.3558432642142849
78,78,0.3437194353629613
79,79,0.33577164534196163
80,80,0.34142723415264337
81,81,0.3535303551020036
82,82,0.36886986104738484
83,83,0.38038994387392705
84,84,0.3742902091088079
85,85,0.35302383009624516
86,86,0.3613747533570755
87,87,0.37865460234299175
88,88,0.38137670686571695
89,89,0.38089458855484504
90,90,0.39230604997971047
91,91,0.38911339670914635
92,92,0.3987910987892028
93,93,0.42199351423320275
94,94,0.41596258624448196
95,95,0.41264846697005586
96,96,0.4157085203547707
97,97,0.4248514286172395
98,98,0.423036283967
99,99,0.4124155485713079
100,100,0.42718323506642747
101,101,0.44305713272419583
102,102,0.4448189211351138
103,103,0.4026425945744162
104,104,0.4203102708478143
105,105,0.41032770543393904
106,106,0.41903822784036704
107,107,0.41490883994086064
108,108,0.41454410171944256
109,109,0.4208399358446479
110,110,0.44459188195696114
111,111,0.4348425086365238
112,112,0.4516918524593185
113,113,0.4356964602197091
114,114,0.43415056824747145
115,115,0.40820686235856146
116,116,0.40546249440242255
117,117,0.4093702125176996
118,118,0.41521708403123386
119,119,0.4313609287045268
120,120,0.43135970984502076
121,121,0.42767425879788484
122,122,0.41061100115133903
123,123,0.4056733865562985
124,124,0.41718487760380635
125,125,0.410063481479076
126,126,0.40825409861939527
127,127,0.42197260883064175
128,128,0.43814212953215237
129,129,0.42851124642676053
130,130,0.43150430485937924
131,131,0.40365639799406045
132,132,0.4063325890979822
133,133,0.4141556795650871
134,134,0.42272982380346924
135,135,0.41451049706924986
136,136,0.4130995028557836
137,137,0.4251740039216556
138,138,0.41078277807107033
139,139,0.40770850266658654
140,140,0.41891588768704485
141,141,0.4333694402500581
142,142,0.4308428756020887
143,143,0.4571521343879881
144,144,0.4672516548547749
145,145,0.46972515610093524
146,146,0.48308862199546254
147,147,0.4717462029358053
148,148,0.4691805945710221
149,149,0.47756697005565535
150,150,0.47579511759675197
151,151,0.48511013331400205
152,152,0.5108755363232944
153,153,0.49502163046913894
154,154,0.47756773788017226
155,155,0.4609107946674021
156,156,0.43820606740543666
157,157,0.41447062566300696
158,158,0.4055362714771203
159,159,0.41679281201353113
160,160,0.4175005889529785
161,161,0.4351638459765158
162,162,0.4190502341621245
163,163,0.4212860886397284
164,164,0.41466585525538746
165,165,0.4245588241566399
166,166,0.4223404756767624
167,167,0.434746929404306
168,168,0.4449573447205304
169,169,0.45171245741135707
170,170,0.45245678382923515
171,171,0.4735753747671902
172,172,0.476916632183217
173,173,0.4718517409788521
174,174,0.46582456875894207
175,175,0.45281843851899245
176,176,0.44695580000057716
177,177,0.43262131554214456
178,178,0.4277404843416411
179,179,0.40286301757526255
180,180,0.4180405418266293
181,181,0.42427506141027876
182,182,0.44771475649546894
183,183,0.4581619919466389
184,184,0.46890664113977415
185,185,0.44515824626889944
186,186,0.4566094148087101
187,187,0.46401533498175235
188,188,0.45944259348487426
189,189,0.45146078842345233
190,190,0.4536536557534492
191,191,0.4670085766615211
192,192,0.4475341023023007
193,193,0.4310338716191256
194,194,0.4308935475380396
195,195,0.42405193174729705
196,196,0.39329169695726907
197,197,0.3925433265272197
198,198,0.4060131652985895
199,199,0.42238860298186287
200,200,0.43873287860619903
201,201,0.43565590366443174
202,202,0.4342845052377084
203,203,0.43380887828417614
204,204,0.4314885647054431
205,205,0.44363900849275517
206,206,0.4291354110523519
207,207,0.42891438644822194
208,208,0.4363878055535455
209,209,0.43000252636642355
210,210,0.4085058158786459
211,211,0.399253887358743
212,212,0.4051066425092196
213,213,0.41998404872795214
214,214,0.41884261544313295
215,215,0.4098977718334935
216,216,0.41290423041785873
217,217,0.4235336588033244
218,218,0.42663523251648633
219,219,0.42523211571507047
220,220,0.4376118997061754
221,221,0.43839530283864164
222,222,0.4411713122407274
223,223,0.4234059350911118
224,224,0.4293595703947986
225,225,0.431763073856046
226,226,0.4188165494238452
227,227,0.4128296897252558
228,228,0.41983016965853515
229,229,0.436856434978594
230,230,0.4453977800059981
231,231,0.45774986923077404
232,232,0.44530848864628697
233,233,0.44183461358934195
234,234,0.4356855272071713
235,235,0.42636518016623975
236,236,0.42373773239520895
237,237,0.42861247649710227
238,238,0.42701842642416055
239,239,0.4300637705954616
240,240,0.4512722391808396
241,241,0.4558764311085883
242,242,0.4305388672535889
243,243,0.4245483805948339
244,244,0.43455080190610657
245,245,0.43372786703750094
246,246,0.4290806919962003
247,247,0.45361037097049467
248,248,0.472120061387357
249,249,0.4784556747019378
250,250,0.462425488382422
251,251,0.4530896093662155
252,252,0.4254687746576938
253,253,0.42671753360630554
