,t,avg_velocity
0,0,0.0
1,1,0.08599999999999998
2,2,0.18399097596902503
3,3,0.2954321521179232
4,4,0.4359286696071855
5,5,0.4666019165094744
6,6,0.42809007262727855
7,7,0.43650156180876115
8,8,0.4446965764851839
9,9,0.4560708395157529
10,10,0.44728547275547625
11,11,0.47506144881204593
12,12,0.47774953574243106
13,13,0.4884087947201629
14,14,0.5146155162741466
15,15,0.5080352899934538
16,16,0.5581274255028728
17,17,0.5439980679618174
18,18,0.5683803337088306
19,19,0.623332499180656
20,20,0.655511980811014
21,21,0.6612197346813956
22,22,0.6660195224547455
23,23,0.7216404468311386
24,24,0.7536248316654118
25,25,0.7535994376380196
26,26,0.7268580774247322
27,27,0.7720581422864109
28,28,0.8050593294222288
29,29,0.8110415376582744
30,30,0.7986627380348829
31,31,0.8417231247469068
32,32,0.8597144451161347
33,33,0.8769250063111191
34,34,0.9076230043508166
35,35,0.923699881871766
36,36,0.9265563371427311
37,37,0.8987568403369511
38,38,0.9147011261967697
39,39,0.9512733801539126
40,40,0.9684411744472942
41,41,0.9879345975912815
42,42,0.9988874360620008
43,43,1.04372484805264
44,44,1.0679365190505232
45,45,1.068686358579168
46,46,1.0721330730001608
47,47,1.0669580188199344
48,48,1.0498437015195095
49,49,1.0916599446802793
50,50,1.090907716749742
51,51,1.1062424126913362
52,52,1.0932667034568093
53,53,1.1045880922625662
54,54,1.1127345204844539
55,55,1.1194440242011359
56,56,1.1243438174472253
57,57,1.1428882007001118
58,58,1.1094941039338873
59,59,1.1229878522891503
60,60,1.1272161879876175
61,61,1.1545645548544627
62,62,1.1503912096624367
63,63,1.1592596473201493
64,64,1.1373808600781963
65,65,1.1025015729079066
66,66,1.0898701724030457
67,67,1.1143777589456796
68,68,1.1288797608236116
69,69,1.1145102612533526
70,70,1.1255585776637005
71,71,1.1300886621269697
72,72,1.104589070326901
73,73,1.0847196783685238
74,74,1.0783755647471482
75,75,1.0817243387419258
76,76,1.0651402335674043
77,77,1.0454264663566
78,78,1.0475769353473818
79,79,1.0395161140576712
80,80,1.0354984464014094
81,81,1.0236754920875244
82,82,0.9896450185898291
83,83,0.9948150925763098
84,84,0.9798343206285597
85,85,0.9812476123599987
86,86,0.996625898755866
87,87,1.0152367427852276
88,88,1.0322883261366236
89,89,1.0366660738510096
90,90,1.0321834249240722
91,91,1.0351275252865826
92,92,1.0579609802273124
93,93,1.054864587383246
94,94,1.0621813609655655
95,95,1.046702808954582
96,96,1.028692638971945
97,97,0.9859527084723824
98,98,1.0108644602115486
99,99,0.9844764124276831
100,100,0.9787519923571874
101,101,0.9931916244553666
102,102,0.9956076849074321
103,103,1.002741903250643
104,104,1.0140731958102818
105,105,1.01270587551655
106,106,1.0095197025707847
107,107,1.0227023383494156
108,108,1.0390639237309762
109,109,1.0467515004625716
110,110,1.070236898917517
111,111,1.0690779462058275
112,112,1.0357515390543304
113,113,1.042950498228479
114,114,1.046605049554995
115,115,1.0618621967959339
116,116,1.081342253190009
117,117,1.0941373649524797
118,118,1.0809198959914443
119,119,1.090072605163062
120,120,1.105958409042449
121,121,1.1222465292386146
122,122,1.1139626640773346
123,123,1.0992216636554617
124,124,1.0869322096731238
125,125,1.1241500266476223
126,126,1.1234866280554767
127,127,1.1361171770037686
128,128,1.1520675236267939
129,129,1.163358491574509
130,130,1.1484948357354687
131,131,1.1278514737467054
132,132,1.092492540252702
133,133,1.084262251504181
134,134,1.1100898244000303
135,135,1.1444882820832107
136,136,1.1603442500187493
137,137,1.1463961034509669
138,138,1.1439477924516104
139,139,1.1464021289923862
140,140,1.147343263128927
141,141,1.1518243356004714
142,142,1.1611977543470435
143,143,1.153441210111496
144,144,1.1822971908779005
145,145,1.1792791380262662
146,146,1.1554921039387485
147,147,1.1591634302744251
148,148,1.153772422176836
149,149,1.1602160263989116
150,150,1.1550190316000042
151,151,1.1603783163014254
152,152,1.1757303037481275
153,153,1.1727247070954996
154,154,1.1588355837195772
155,155,1.1899749873067755
156,156,1.184411963009179
157,157,1.1839610844332948
158,158,1.164864438480511
159,159,1.1695113640237487
160,160,1.1605154106697604
161,161,1.1638593617790922
162,162,1.1376581233251957
163,163,1.1127177717812176
164,164,1.110140754503129
165,165,1.1390430497669326
166,166,1.1418141970325655
167,167,1.1649464069651332
168,168,1.1494311849927161
169,169,1.1448723487517105
170,170,1.1369345936650737
171,171,1.1505508954799855
172,172,1.153184129992353
173,173,1.1148455871879732
174,174,1.0950336355489656
175,175,1.1046388140050223
176,176,1.1305369417842575
177,177,1.132000146164178
178,178,1.1245152722389584
179,179,1.1451993229556268
180,180,1.160163833316742
181,181,1.139373340560017
182,182,1.1411102794590362
183,183,1.1580583259813317
184,184,1.1510137265692442
185,185,1.1330414420498638
186,186,1.1249470504231274
187,187,1.1455338536504016
188,188,1.1375131753145389
189,189,1.1398828922639686
190,190,1.163812086306323
191,191,1.1552607502136703
192,192,1.1436970784087555
193,193,1.1521472819504721
194,194,1.1597573534588859
195,195,1.1455030981725702
196,196,1.1563654641224181
197,197,1.1696396723240254
198,198,1.159558754385763
199,199,1.1364102423198863
200,200,1.1544442203351601
201,201,1.1510915542838145
202,202,1.146190486402039
203,203,1.163317062561591
204,204,1.1840681244816273
205,205,1.1833630090336233
206,206,1.156101342895516
207,207,1.1246722529178688
208,208,1.1133459441006348
209,209,1.1437031855277637
210,210,1.1703403232964886
211,211,1.1832088828672709
212,212,1.2164285710819431
213,213,1.212751733854515
214,214,1.2141401159332412
215,215,1.2256117951406287
216,216,1.2163395828314443
217,217,1.1803690837190979
218,218,1.1823856827733668
219,219,1.1722206629909637
220,220,1.1676537797057842
221,221,1.1711017968978792
222,222,1.171020973323114
223,223,1.1696249135934875
224,224,1.1605079190874008
225,225,1.1730053533321054
