,t,traffic_flow
0,0,0.0
1,1,0.09999999999999998
2,2,0.19999999999999996
3,3,0.3
4,4,0.3999999999999999
5,5,0.5
6,6,0.6
7,7,0.7000000000000002
8,8,0.5131083981364237
9,9,0.4478924695551724
10,10,0.42171489823727176
11,11,0.35372304638989943
12,12,0.33322789570252254
13,13,0.3435814619102249
14,14,0.35871266648172756
15,15,0.375619823640385
16,16,0.4000930467020901
17,17,0.3767158131291082
18,18,0.35914774504413594
19,19,0.35592594380923825
20,20,0.3523378071500663
21,21,0.3737565710517819
22,22,0.3863413543871148
23,23,0.39146530499656934
24,24,0.37343576830705827
25,25,0.359208814056601
26,26,0.3743853780233032
27,27,0.36898611409674414
28,28,0.3475336615142172
29,29,0.33493171679561834
30,30,0.32030526725914493
31,31,0.3504329482813797
32,32,0.37494092109401395
33,33,0.39519398650729975
34,34,0.38921348056207344
35,35,0.35263759667111944
36,36,0.3467101531050969
37,37,0.3570399451274511
38,38,0.3626974163097223
39,39,0.3816173575726319
40,40,0.3780993301342395
41,41,0.36975253360196125
42,42,0.3870023568833008
43,43,0.40196990312074216
44,44,0.3841697611364896
45,45,0.36402993137540207
46,46,0.3466614020405223
47,47,0.325184108098067
48,48,0.3576937539758152
49,49,0.3374819806410661
50,50,0.3485270709067854
51,51,0.3430300358147988
52,52,0.34688037326165977
53,53,0.37653743226255776
54,54,0.38257140217456437
55,55,0.37040002559583357
56,56,0.36571107470547703
57,57,0.37487505534879983
58,58,0.35430029176617617
59,59,0.3568191709637747
60,60,0.37936555352174617
61,61,0.36902213899829384
62,62,0.36790931174305136
63,63,0.36147882412282883
64,64,0.36803672136974236
65,65,0.35896773409662713
66,66,0.36028406708812566
67,67,0.3467563331760444
68,68,0.3758604879164582
69,69,0.3787706994106863
70,70,0.3886621797417365
71,71,0.3912736366617239
72,72,0.35489885509229
73,73,0.35367022228489803
74,74,0.367104487939401
75,75,0.387929776023519
76,76,0.3765353718493607
77,77,0.4051611835521928
78,78,0.40697295353866225
79,79,0.4035052155907477
80,80,0.3831646600857823
81,81,0.38859974011814225
82,82,0.3978113874607709
83,83,0.40451420833566215
84,84,0.40366545737928233
85,85,0.3979519962117271
86,86,0.4062438871305772
87,87,0.4013092198719572
88,88,0.3865680350785927
89,89,0.3717033524415887
90,90,0.3818104904644388
91,91,0.38097131555261066
92,92,0.38244670254740704
93,93,0.37799490396406304
94,94,0.3704250257763693
95,95,0.35860788133471855
96,96,0.3517106579546851
97,97,0.3469981146197294
98,98,0.34606984227171095
99,99,0.35777864699462286
100,100,0.39036308100602113
101,101,0.38108506169380374
102,102,0.37047323045087216
103,103,0.37946415719957477
104,104,0.37426635281437226
105,105,0.36159396551467665
106,106,0.36139831321366855
107,107,0.35924321145498617
108,108,0.3572875232525848
109,109,0.3571072191950318
110,110,0.3595543546053299
111,111,0.3634712478316226
112,112,0.3764208203069128
113,113,0.37653675521330704
114,114,0.3768588988898465
115,115,0.39696075233615813
116,116,0.39011698289631364
117,117,0.37830039339888855
118,118,0.36051282019497566
119,119,0.38430266882658964
120,120,0.36819599707587003
121,121,0.37697379722758806
122,122,0.3770977863639299
123,123,0.37282569250368347
124,124,0.35226269155902756
125,125,0.34219888050966213
126,126,0.36435153860457925
127,127,0.3845473321116455
128,128,0.38536238101542475
129,129,0.3871490378167291
130,130,0.40334372761032244
131,131,0.3809515339563772
132,132,0.4058916221772339
133,133,0.4118984212754263
134,134,0.4011204444116771
135,135,0.38651526559085597
136,136,0.36742840051776793
137,137,0.37274305997455703
138,138,0.37388887657345715
139,139,0.3666404781917749
140,140,0.3593807377433382
141,141,0.38698144764643816
142,142,0.410501776832363
143,143,0.3889853105918426
144,144,0.38787325554566193
145,145,0.3445122584072739
146,146,0.3287807390118212
147,147,0.35543878767066805
148,148,0.38134301686129907
149,149,0.37384299985647695
150,150,0.3833534459145261
151,151,0.3824549239158575
152,152,0.37322058987530005
153,153,0.35287265989647054
154,154,0.37340472450956663
155,155,0.36843178198903603
156,156,0.35277865586698487
157,157,0.35834727279161277
158,158,0.3310195082440199
159,159,0.350552616814967
160,160,0.36551468468978576
161,161,0.3457919890893901
162,162,0.361506005417064
163,163,0.3613868360075738
164,164,0.3865984068020088
165,165,0.3839142180104359
166,166,0.36266448392418466
167,167,0.37405149134889376
168,168,0.3800862064902045
169,169,0.3850582211028325
170,170,0.38614315212348804
171,171,0.3915700014483189
172,172,0.3721010929498639
173,173,0.3601363306587104
174,174,0.3421342713692463
175,175,0.36392584238658254
176,176,0.3863591286795593
177,177,0.39883116183640993
178,178,0.4222124825229085
179,179,0.40530960138120314
180,180,0.4111806287346919
181,181,0.4038165400814789
182,182,0.3935555346638831
183,183,0.3924020296603743
184,184,0.3735668177807747
185,185,0.3577393628168529
186,186,0.3653130790792493
187,187,0.3708821211748001
188,188,0.36745384057639674
189,189,0.3721585124632679
190,190,0.38313573741214285
191,191,0.3652688172491941
192,192,0.3666873760569761
193,193,0.35764408025272787
194,194,0.3567768739031787
195,195,0.35751005972507116
196,196,0.3687551063219704
197,197,0.38140566610444365
198,198,0.372674008599964
199,199,0.3796589600698794
200,200,0.37114568861016417
201,201,0.33891156441674525
202,202,0.34552974056460317
203,203,0.3457768896322472
204,204,0.3634471114103204
205,205,0.3635946908906855
206,206,0.3842831209399548
207,207,0.38687156362017466
208,208,0.39960811183957695
209,209,0.35941087819691364
210,210,0.35970357431671546
211,211,0.3677471476870784
212,212,0.3419606073622195
213,213,0.36235472969683763
214,214,0.3570853639523763
215,215,0.36207999562241083
216,216,0.37658828714774645
217,217,0.39244150081534085
218,218,0.39899160302991754
219,219,0.4035412897354472
220,220,0.38697874066721705
221,221,0.3699027120712141
222,222,0.3749670667710795
223,223,0.38357221519532636
224,224,0.3805886825339556
225,225,0.3777109668888236
226,226,0.3712242249054519
227,227,0.38306159733547285
228,228,0.3827361817915304
229,229,0.3675187245482644
230,230,0.37059012443275435
231,231,0.3746297797888948
232,232,0.39064279947557456
233,233,0.3980629520702355
234,234,0.40104374000602405
235,235,0.3769957161031702
236,236,0.3762593636554087
237,237,0.35331335860041563
238,238,0.3791779222414711
239,239,0.38133760363284563
240,240,0.37736729180676726
241,241,0.3813893703081039
242,242,0.35800526874353855
243,243,0.3544949908232432
244,244,0.3712985730670817
245,245,0.3816024888851854
246,246,0.38015071999162037
247,247,0.3865114066847923
248,248,0.3716742000482372
249,249,0.3718411613103427
250,250,0.361311111535659
251,251,0.3841224770551146
252,252,0.3887172937687863
253,253,0.3788849787753081
254,254,0.37417140985161657
255,255,0.35468857480637794
256,256,0.37614056230823645
257,257,0.3770272570084306
258,258,0.3776306000007005
259,259,0.3668470814093841
260,260,0.3758037929542273
261,261,0.3908036280529478
262,262,0.3898885556003359
263,263,0.3764976732252605
264,264,0.36762090576322015
265,265,0.3652324072464291
266,266,0.35697585328357706
267,267,0.3600645262738056
268,268,0.3819504533380559
269,269,0.37285834017885283
270,270,0.347654192192637
